Points,100m,110mH,200m,300m,400m,400mH,4x100m,4x200m,4x400m,600m,800m,1000m,1500m,Mile,2000m,2000m SC,3000m,3000m SC,2 Miles,5000m,10000m,10 km,15 km,10 Miles,20 km,HM,25 km,30 km,Marathon,100 km
346,13.25,19.07,27.24,43.44,60.59,70.32,52.76,109.9,251.02,100.29,140.19,183.24,292.75,315.71,402.04,476.09,633.95,736.86,682.94,1087.08,2337.4,2340.0,3602.0,3883.0,4892.0,5178.0,6274.0,7711.0,11343.0,34598.0
345,13.25,19.08,27.25,43.46,60.61,70.36,52.79,109.95,251.14,100.33,140.25,183.32,292.88,315.85,402.22,476.35,634.25,737.27,683.27,1087.59,2338.58,2341.0,3604.0,3885.0,4894.0,5180.0,6277.0,7715.0,11349.0,34619.0
344,13.26,19.09,27.27,43.48,60.64,70.39,52.81,110.0,251.26,100.38,140.31,183.4,293.01,316.0,402.41,476.62,634.55,737.68,683.59,1088.1,2339.76,2343.0,3606.0,3887.0,4897.0,5183.0,6281.0,7719.0,11356.0,34639.0
343,13.26,19.1,27.28,43.5,60.67,70.43,52.84,110.05,251.38,100.42,140.37,183.48,293.15,316.14,402.59,476.89,634.85,738.09,683.91,1088.61,2340.93,2344.0,3608.0,3889.0,4899.0,5186.0,6284.0,7723.0,11362.0,34659.0
342,13.27,19.11,27.29,43.52,60.69,70.47,52.86,110.1,251.5,100.47,140.43,183.56,293.28,316.29,402.77,477.15,635.15,738.5,684.23,1089.12,2342.11,2345.0,3610.0,3891.0,4902.0,5188.0,6287.0,7728.0,11368.0,34679.0
341,13.27,19.12,27.3,43.54,60.72,70.5,52.89,110.15,251.63,100.51,140.5,183.65,293.42,316.43,402.95,477.42,635.45,738.91,684.55,1089.64,2343.3,2346.0,3612.0,3893.0,4904.0,5191.0,6290.0,7732.0,11374.0,34700.0
340,13.28,19.13,27.31,43.56,60.75,70.54,52.91,110.2,251.75,100.56,140.56,183.73,293.55,316.57,403.14,477.69,635.75,739.32,684.88,1090.15,2344.48,2347.0,3613.0,3895.0,4907.0,5194.0,6294.0,7736.0,11380.0,34720.0
339,13.29,19.14,27.33,43.58,60.77,70.58,52.93,110.25,251.87,100.6,140.62,183.81,293.69,316.72,403.32,477.96,636.05,739.74,685.2,1090.67,2345.67,2349.0,3615.0,3897.0,4909.0,5196.0,6297.0,7740.0,11387.0,34741.0
338,13.29,19.15,27.34,43.6,60.8,70.61,52.96,110.3,251.99,100.65,140.68,183.9,293.82,316.86,403.51,478.23,636.35,740.15,685.52,1091.18,2346.85,2350.0,3617.0,3899.0,4912.0,5199.0,6300.0,7744.0,11393.0,34761.0
337,13.3,19.16,27.35,43.62,60.83,70.65,52.98,110.35,252.11,100.69,140.74,183.98,293.96,317.01,403.69,478.49,636.65,740.56,685.85,1091.7,2348.04,2351.0,3619.0,3901.0,4914.0,5202.0,6304.0,7748.0,11399.0,34782.0
336,13.3,19.17,27.36,43.64,60.85,70.69,53.01,110.4,252.23,100.74,140.8,184.06,294.09,317.16,403.87,478.76,636.95,740.98,686.17,1092.22,2349.23,2352.0,3621.0,3903.0,4917.0,5205.0,6307.0,7752.0,11405.0,34802.0
335,13.31,19.18,27.37,43.67,60.88,70.72,53.03,110.45,252.35,100.78,140.86,184.15,294.23,317.3,404.06,479.03,637.25,741.39,686.5,1092.73,2350.42,2353.0,3623.0,3905.0,4920.0,5207.0,6310.0,7756.0,11412.0,34823.0
334,13.31,19.19,27.39,43.69,60.91,70.76,53.06,110.5,252.48,100.83,140.92,184.23,294.36,317.45,404.24,479.3,637.56,741.81,686.83,1093.25,2351.62,2354.0,3625.0,3907.0,4922.0,5210.0,6314.0,7761.0,11418.0,34843.0
333,13.32,19.2,27.4,43.71,60.94,70.8,53.08,110.55,252.6,100.87,140.99,184.31,294.5,317.59,404.43,479.58,637.86,742.23,687.15,1093.77,2352.81,2356.0,3626.0,3909.0,4925.0,5213.0,6317.0,7765.0,11424.0,34864.0
332,13.32,19.21,27.41,43.73,60.96,70.84,53.11,110.6,252.72,100.92,141.05,184.4,294.63,317.74,404.62,479.85,638.16,742.64,687.48,1094.29,2354.01,2357.0,3628.0,3911.0,4927.0,5215.0,6320.0,7769.0,11430.0,34884.0
331,13.33,19.22,27.42,43.75,60.99,70.87,53.13,110.65,252.84,100.96,141.11,184.48,294.77,317.89,404.8,480.12,638.47,743.06,687.81,1094.81,2355.21,2358.0,3630.0,3913.0,4930.0,5218.0,6324.0,7773.0,11437.0,34905.0
330,13.33,19.23,27.44,43.77,61.02,70.91,53.16,110.7,252.97,101.01,141.17,184.56,294.91,318.03,404.99,480.39,638.77,743.48,688.13,1095.34,2356.41,2359.0,3632.0,3915.0,4932.0,5221.0,6327.0,7777.0,11443.0,34926.0
329,13.34,19.24,27.45,43.79,61.04,70.95,53.18,110.75,253.09,101.05,141.23,184.65,295.04,318.18,405.17,480.66,639.08,743.9,688.46,1095.86,2357.62,2360.0,3634.0,3917.0,4935.0,5224.0,6330.0,7781.0,11449.0,34947.0
328,13.35,19.25,27.46,43.81,61.07,70.99,53.2,110.8,253.21,101.1,141.29,184.73,295.18,318.33,405.36,480.93,639.38,744.32,688.79,1096.38,2358.82,2362.0,3636.0,3919.0,4937.0,5226.0,6334.0,7785.0,11455.0,34967.0
327,13.35,19.26,27.47,43.83,61.1,71.02,53.23,110.85,253.33,101.15,141.36,184.82,295.32,318.47,405.55,481.21,639.69,744.74,689.12,1096.91,2360.03,2363.0,3638.0,3921.0,4940.0,5229.0,6337.0,7790.0,11462.0,34988.0
326,13.36,19.27,27.48,43.85,61.13,71.06,53.25,110.9,253.46,101.19,141.42,184.9,295.45,318.62,405.74,481.48,639.69,745.16,689.45,1097.43,2361.24,2364.0,3640.0,3923.0,4943.0,5232.0,6340.0,7794.0,11468.0,35009.0
325,13.36,19.28,27.5,43.87,61.15,71.1,53.28,110.95,253.58,101.24,141.48,184.99,295.59,318.77,405.92,481.76,640.3,745.58,689.78,1097.96,2362.45,2365.0,3641.0,3925.0,4945.0,5234.0,6344.0,7798.0,11474.0,35030.0
324,13.37,19.29,27.51,43.89,61.18,71.14,53.3,111.0,253.71,101.28,141.54,185.07,295.73,318.92,406.11,482.03,640.61,746.01,690.11,1098.48,2363.66,2366.0,3643.0,3927.0,4948.0,5237.0,6347.0,7802.0,11481.0,35051.0
323,13.37,19.3,27.52,43.91,61.21,71.17,53.33,111.05,253.83,101.33,141.61,185.15,295.87,319.07,406.3,482.3,640.92,746.43,690.44,1099.01,2364.88,2368.0,3645.0,3929.0,4950.0,5240.0,6350.0,7807.0,11487.0,35072.0
322,13.38,19.31,27.53,43.93,61.24,71.21,53.35,111.11,253.95,101.37,141.67,185.24,296.0,319.22,406.49,482.58,641.23,746.85,690.78,1099.54,2366.09,2369.0,3647.0,3931.0,4953.0,5243.0,6354.0,7811.0,11494.0,35093.0
321,13.38,19.32,27.55,43.95,61.26,71.25,53.38,111.16,254.08,101.42,141.73,185.32,296.14,319.36,406.68,482.86,641.53,747.28,691.11,1100.07,2367.31,2370.0,3649.0,3933.0,4956.0,5246.0,6357.0,7815.0,11500.0,35114.0
320,13.39,19.33,27.56,43.97,61.29,71.29,53.4,111.21,254.2,101.47,141.79,185.41,296.28,319.51,406.87,483.13,641.84,747.7,691.44,1100.6,2368.53,2371.0,3651.0,3935.0,4958.0,5248.0,6361.0,7819.0,11506.0,35135.0
319,13.4,19.34,27.57,43.99,61.32,71.32,53.43,111.26,254.33,101.51,141.86,185.5,296.42,319.66,407.06,483.41,642.15,748.13,691.78,1101.13,2369.75,2373.0,3653.0,3937.0,4961.0,5251.0,6364.0,7823.0,11513.0,35156.0
318,13.4,19.35,27.58,44.01,61.35,71.36,53.46,111.31,254.45,101.56,141.92,185.58,296.56,319.81,407.25,483.69,642.46,748.56,692.11,1101.66,2370.98,2374.0,3655.0,3939.0,4963.0,5254.0,6367.0,7828.0,11519.0,35177.0
317,13.41,19.36,27.6,44.03,61.37,71.4,53.48,111.36,254.58,101.61,141.98,185.67,296.7,319.96,407.44,483.96,642.78,748.98,692.45,1102.19,2372.2,2375.0,3657.0,3941.0,4966.0,5257.0,6371.0,7832.0,11526.0,35198.0
316,13.41,19.37,27.61,44.05,61.4,71.44,53.51,111.41,254.7,101.65,142.05,185.75,296.84,320.11,407.63,484.24,643.09,749.41,692.78,1102.73,2373.43,2376.0,3659.0,3943.0,4969.0,5259.0,6374.0,7836.0,11532.0,35219.0
315,13.42,19.38,27.62,44.08,61.43,71.48,53.53,111.46,254.83,101.7,142.11,185.84,296.98,320.26,407.82,484.52,643.4,749.84,693.12,1103.26,2374.66,2377.0,3660.0,3945.0,4971.0,5262.0,6378.0,7840.0,11538.0,35240.0
314,13.42,19.39,27.63,44.1,61.46,71.51,53.56,111.52,254.95,101.74,142.17,185.92,297.12,320.41,408.01,484.8,643.71,750.27,693.45,1103.79,2375.89,2379.0,3662.0,3947.0,4974.0,5265.0,6381.0,7845.0,11545.0,35261.0
313,13.43,19.4,27.65,44.12,61.49,71.55,53.58,111.57,255.08,101.79,142.24,186.01,297.26,320.56,408.2,485.08,644.02,750.7,693.79,1104.33,2377.12,2380.0,3664.0,3949.0,4977.0,5268.0,6385.0,7849.0,11551.0,35283.0
312,13.44,19.41,27.66,44.14,61.51,71.59,53.61,111.62,255.21,101.84,142.3,186.1,297.4,320.71,408.39,485.36,644.34,751.13,694.13,1104.87,2378.36,2381.0,3666.0,3952.0,4979.0,5271.0,6388.0,7853.0,11558.0,35304.0
311,13.44,19.42,27.67,44.16,61.54,71.63,53.63,111.67,255.33,101.88,142.36,186.18,297.54,320.87,408.58,485.64,644.65,751.56,694.46,1105.4,2379.6,2382.0,3668.0,3954.0,4982.0,5273.0,6391.0,7858.0,11564.0,35325.0
310,13.45,19.43,27.68,44.18,61.57,71.67,53.66,111.72,255.46,101.93,142.43,186.27,297.68,321.02,408.77,485.92,644.96,751.99,694.8,1105.94,2380.84,2384.0,3670.0,3956.0,4985.0,5276.0,6395.0,7862.0,11571.0,35347.0
309,13.45,19.44,27.7,44.2,61.6,71.71,53.68,111.78,255.59,101.98,142.49,186.36,297.82,321.17,408.97,486.2,645.28,752.42,695.14,1106.48,2382.08,2385.0,3672.0,3958.0,4987.0,5279.0,6398.0,7866.0,11577.0,35368.0
308,13.46,19.45,27.71,44.22,61.63,71.74,53.71,111.83,255.71,102.03,142.55,186.44,297.96,321.32,409.16,486.48,645.59,752.86,695.48,1107.02,2383.32,2386.0,3674.0,3960.0,4990.0,5282.0,6402.0,7871.0,11584.0,35389.0
307,13.46,19.46,27.72,44.24,61.65,71.78,53.73,111.88,255.84,102.07,142.62,186.53,298.1,321.47,409.35,486.76,645.91,753.29,695.82,1107.56,2384.57,2387.0,3676.0,3962.0,4992.0,5285.0,6405.0,7875.0,11590.0,35411.0
306,13.47,19.47,27.73,44.26,61.68,71.82,53.76,111.93,255.97,102.12,142.68,186.62,298.24,321.63,409.55,487.04,646.23,753.73,696.16,1108.1,2385.82,2389.0,3678.0,3964.0,4995.0,5287.0,6409.0,7879.0,11597.0,35432.0
305,13.48,19.48,27.75,44.29,61.71,71.86,53.79,111.99,256.09,102.17,142.75,186.7,298.39,321.78,409.74,487.33,646.54,754.16,696.5,1108.65,2387.07,2390.0,3680.0,3966.0,4998.0,5290.0,6412.0,7883.0,11603.0,35454.0
304,13.48,19.5,27.76,44.31,61.74,71.9,53.81,112.04,256.22,102.21,142.81,186.79,298.53,321.93,409.93,487.61,646.86,754.6,696.84,1109.19,2388.32,2391.0,3682.0,3968.0,5000.0,5293.0,6416.0,7888.0,11610.0,35476.0
303,13.49,19.51,27.77,44.33,61.77,71.94,53.84,112.09,256.35,102.26,142.88,186.88,298.67,322.08,410.13,487.89,647.18,755.03,697.19,1109.74,2389.57,2392.0,3684.0,3970.0,5003.0,5296.0,6419.0,7892.0,11617.0,35497.0
302,13.49,19.52,27.78,44.35,61.8,71.98,53.86,112.14,256.48,102.31,142.94,186.97,298.81,322.24,410.32,488.18,647.5,755.47,697.53,1110.28,2390.83,2394.0,3686.0,3973.0,5006.0,5299.0,6423.0,7897.0,11623.0,35519.0
301,13.5,19.53,27.8,44.37,61.82,72.02,53.89,112.2,256.61,102.36,143.01,187.06,298.96,322.39,410.52,488.46,647.82,755.91,697.87,1110.83,2392.09,2395.0,3688.0,3975.0,5009.0,5302.0,6426.0,7901.0,11630.0,35540.0
300,13.5,19.54,27.81,44.39,61.85,72.05,53.92,112.25,256.74,102.4,143.07,187.14,299.1,322.54,410.71,488.75,648.14,756.35,698.22,1111.37,2393.35,2396.0,3690.0,3977.0,5011.0,5305.0,6430.0,7905.0,11636.0,35562.0
299,13.51,19.55,27.82,44.41,61.88,72.09,53.94,112.3,256.86,102.45,143.13,187.23,299.24,322.7,410.91,489.03,648.46,756.79,698.56,1111.92,2394.61,2397.0,3691.0,3979.0,5014.0,5307.0,6433.0,7910.0,11643.0,35584.0
298,13.52,19.56,27.84,44.43,61.91,72.13,53.97,112.35,256.99,102.5,143.2,187.32,299.39,322.85,411.1,489.32,648.78,757.23,698.91,1112.47,2395.87,2399.0,3693.0,3981.0,5017.0,5310.0,6437.0,7914.0,11650.0,35606.0
297,13.52,19.57,27.85,44.46,61.94,72.17,53.99,112.41,257.12,102.55,143.27,187.41,299.53,323.01,411.3,489.61,649.1,757.67,699.25,1113.02,2397.14,2400.0,3695.0,3983.0,5019.0,5313.0,6440.0,7918.0,11656.0,35628.0
296,13.53,19.58,27.86,44.48,61.97,72.21,54.02,112.46,257.25,102.6,143.33,187.5,299.67,323.16,411.5,489.89,649.42,758.11,699.6,1113.57,2398.41,2401.0,3697.0,3985.0,5022.0,5316.0,6444.0,7923.0,11663.0,35649.0
295,13.53,19.59,27.87,44.5,62.0,72.25,54.05,112.51,257.38,102.64,143.4,187.59,299.82,323.32,411.69,490.18,649.74,758.56,699.95,1114.12,2399.68,2402.0,3699.0,3987.0,5025.0,5319.0,6447.0,7927.0,11669.0,35671.0
294,13.54,19.6,27.89,44.52,62.03,72.29,54.07,112.57,257.51,102.69,143.46,187.67,299.96,323.47,411.89,490.47,650.06,759.0,700.29,1114.68,2400.95,2404.0,3701.0,3990.0,5027.0,5322.0,6451.0,7932.0,11676.0,35693.0
293,13.55,19.61,27.9,44.54,62.05,72.33,54.1,112.62,257.64,102.74,143.53,187.76,300.11,323.63,412.09,490.76,650.39,759.44,700.64,1115.23,2402.22,2405.0,3703.0,3992.0,5030.0,5325.0,6454.0,7936.0,11683.0,35715.0
292,13.55,19.62,27.91,44.56,62.08,72.37,54.12,112.67,257.77,102.79,143.59,187.85,300.25,323.79,412.29,491.05,650.71,759.89,700.99,1115.79,2403.5,2406.0,3705.0,3994.0,5033.0,5328.0,6458.0,7941.0,11690.0,35737.0
291,13.56,19.63,27.93,44.58,62.11,72.41,54.15,112.73,257.9,102.84,143.66,187.94,300.4,323.94,412.49,491.34,651.04,760.33,701.34,1116.34,2404.78,2407.0,3707.0,3996.0,5036.0,5330.0,6461.0,7945.0,11696.0,35759.0
290,13.56,19.64,27.94,44.61,62.14,72.45,54.18,112.78,258.03,102.88,143.72,188.03,300.54,324.1,412.68,491.63,651.36,760.78,701.69,1116.9,2406.06,2409.0,3709.0,3998.0,5038.0,5333.0,6465.0,7949.0,11703.0,35781.0
289,13.57,19.65,27.95,44.63,62.17,72.49,54.2,112.84,258.17,102.93,143.79,188.12,300.69,324.26,412.88,491.92,651.69,761.23,702.04,1117.46,2407.35,2410.0,3711.0,4000.0,5041.0,5336.0,6469.0,7954.0,11710.0,35803.0
288,13.58,19.66,27.97,44.65,62.2,72.53,54.23,112.89,258.3,102.98,143.86,188.21,300.83,324.41,413.08,492.21,652.01,761.68,702.39,1118.01,2408.63,2411.0,3713.0,4002.0,5044.0,5339.0,6472.0,7958.0,11716.0,35826.0
287,13.58,19.67,27.98,44.67,62.23,72.57,54.26,112.94,258.43,103.03,143.92,188.3,300.98,324.57,413.28,492.5,652.34,762.13,702.74,1118.57,2409.92,2413.0,3715.0,4005.0,5047.0,5342.0,6476.0,7963.0,11723.0,35848.0
286,13.59,19.68,27.99,44.69,62.26,72.61,54.28,113.0,258.56,103.08,143.99,188.39,301.13,324.73,413.48,492.79,652.67,762.57,703.1,1119.13,2411.21,2414.0,3717.0,4007.0,5049.0,5345.0,6479.0,7967.0,11730.0,35870.0
285,13.59,19.7,28.0,44.72,62.29,72.65,54.31,113.05,258.69,103.13,144.06,188.48,301.27,324.89,413.68,493.08,652.99,763.03,703.45,1119.7,2412.5,2415.0,3719.0,4009.0,5052.0,5348.0,6483.0,7972.0,11737.0,35892.0
284,13.6,19.71,28.02,44.74,62.32,72.69,54.34,113.11,258.82,103.18,144.12,188.57,301.42,325.04,413.88,493.38,653.32,763.48,703.8,1120.26,2413.8,2416.0,3721.0,4011.0,5055.0,5351.0,6487.0,7976.0,11743.0,35915.0
283,13.61,19.72,28.03,44.76,62.35,72.73,54.36,113.16,258.96,103.23,144.19,188.66,301.57,325.2,414.08,493.67,653.65,763.93,704.16,1120.82,2415.1,2418.0,3723.0,4013.0,5058.0,5354.0,6490.0,7981.0,11750.0,35937.0
282,13.61,19.73,28.04,44.78,62.38,72.77,54.39,113.22,259.09,103.28,144.26,188.75,301.71,325.36,414.29,493.96,653.98,764.38,704.51,1121.39,2416.4,2419.0,3725.0,4016.0,5061.0,5357.0,6494.0,7985.0,11757.0,35959.0
281,13.62,19.74,28.06,44.8,62.41,72.81,54.42,113.27,259.22,103.32,144.32,188.84,301.86,325.52,414.49,494.26,654.31,764.84,704.87,1121.95,2417.7,2420.0,3727.0,4018.0,5063.0,5360.0,6497.0,7990.0,11764.0,35982.0
280,13.62,19.75,28.07,44.83,62.43,72.85,54.44,113.33,259.36,103.37,144.39,188.94,302.01,325.68,414.69,494.55,654.64,765.29,705.22,1122.52,2419.0,2422.0,3729.0,4020.0,5066.0,5363.0,6501.0,7994.0,11771.0,36004.0
279,13.63,19.76,28.08,44.85,62.46,72.89,54.47,113.38,259.49,103.42,144.46,189.03,302.16,325.84,414.89,494.85,654.97,765.74,705.58,1123.08,2420.31,2423.0,3732.0,4022.0,5069.0,5366.0,6505.0,7999.0,11778.0,36027.0
278,13.64,19.77,28.1,44.87,62.49,72.93,54.5,113.43,259.62,103.47,144.52,189.12,302.31,326.0,415.09,495.15,655.3,766.2,705.94,1123.65,2421.62,2424.0,3734.0,4024.0,5072.0,5369.0,6508.0,8003.0,11784.0,36049.0
277,13.64,19.78,28.11,44.89,62.52,72.97,54.52,113.49,259.76,103.52,144.59,189.21,302.46,326.16,415.3,495.44,655.64,766.66,706.29,1124.22,2422.93,2425.0,3736.0,4027.0,5074.0,5372.0,6512.0,8008.0,11791.0,36072.0
276,13.65,19.79,28.12,44.91,62.55,73.01,54.55,113.55,259.89,103.57,144.66,189.3,302.61,326.32,415.5,495.74,655.97,767.12,706.65,1124.79,2424.24,2427.0,3738.0,4029.0,5077.0,5375.0,6516.0,8012.0,11798.0,36095.0
275,13.65,19.8,28.14,44.94,62.58,73.05,54.58,113.6,260.03,103.62,144.73,189.39,302.76,326.48,415.71,496.04,656.3,767.57,707.01,1125.36,2425.56,2428.0,3740.0,4031.0,5080.0,5378.0,6519.0,8017.0,11805.0,36117.0
274,13.66,19.81,28.15,44.96,62.61,73.09,54.61,113.66,260.16,103.67,144.8,189.49,302.9,326.64,415.91,496.34,656.64,768.03,707.37,1125.94,2426.88,2429.0,3742.0,4033.0,5083.0,5381.0,6523.0,8022.0,11812.0,36140.0
273,13.67,19.83,28.16,44.98,62.64,73.13,54.63,113.71,260.29,103.72,144.86,189.58,303.05,326.8,416.11,496.64,656.97,768.49,707.73,1126.51,2428.2,2431.0,3744.0,4035.0,5086.0,5384.0,6527.0,8026.0,11819.0,36163.0
272,13.67,19.84,28.18,45.0,62.67,73.18,54.66,113.77,260.43,103.77,144.93,189.67,303.2,326.96,416.32,496.94,657.31,768.95,708.09,1127.09,2429.52,2432.0,3746.0,4038.0,5089.0,5387.0,6530.0,8031.0,11826.0,36185.0
271,13.68,19.85,28.19,45.03,62.7,73.22,54.69,113.82,260.57,103.82,145.0,189.76,303.36,327.13,416.53,497.24,657.64,769.42,708.46,1127.66,2430.85,2433.0,3748.0,4040.0,5091.0,5390.0,6534.0,8035.0,11833.0,36208.0
270,13.68,19.86,28.2,45.05,62.73,73.26,54.72,113.88,260.7,103.87,145.07,189.86,303.51,327.29,416.73,497.54,657.98,769.88,708.82,1128.24,2432.17,2435.0,3750.0,4042.0,5094.0,5393.0,6538.0,8040.0,11840.0,36231.0
269,13.69,19.87,28.22,45.07,62.76,73.3,54.74,113.93,260.84,103.92,145.14,189.95,303.66,327.45,416.94,497.84,658.32,770.34,709.18,1128.82,2433.5,2436.0,3752.0,4044.0,5097.0,5396.0,6541.0,8045.0,11847.0,36254.0
268,13.7,19.88,28.23,45.09,62.79,73.34,54.77,113.99,260.97,103.97,145.2,190.04,303.81,327.61,417.14,498.14,658.66,770.81,709.55,1129.4,2434.84,2437.0,3754.0,4047.0,5100.0,5399.0,6545.0,8049.0,11854.0,36277.0
267,13.7,19.89,28.25,45.12,62.82,73.38,54.8,114.05,261.11,104.02,145.27,190.13,303.96,327.78,417.35,498.44,659.0,771.27,709.91,1129.98,2436.17,2439.0,3756.0,4049.0,5103.0,5402.0,6549.0,8054.0,11861.0,36300.0
266,13.71,19.9,28.26,45.14,62.85,73.42,54.82,114.1,261.25,104.07,145.34,190.23,304.11,327.94,417.56,498.74,659.33,771.74,710.28,1130.56,2437.51,2440.0,3758.0,4051.0,5106.0,5405.0,6553.0,8059.0,11868.0,36323.0
265,13.71,19.91,28.27,45.16,62.88,73.46,54.85,114.16,261.38,104.12,145.41,190.32,304.26,328.11,417.77,499.05,659.67,772.21,710.64,1131.14,2438.85,2441.0,3760.0,4053.0,5109.0,5408.0,6556.0,8063.0,11875.0,36346.0
264,13.72,19.92,28.29,45.18,62.91,73.51,54.88,114.21,261.52,104.17,145.48,190.42,304.42,328.27,417.97,499.35,660.02,772.67,711.01,1131.72,2440.19,2443.0,3762.0,4056.0,5111.0,5411.0,6560.0,8068.0,11882.0,36369.0
263,13.73,19.94,28.3,45.21,62.95,73.55,54.91,114.27,261.66,104.23,145.55,190.51,304.57,328.43,418.18,499.66,660.36,773.14,711.38,1132.31,2441.54,2444.0,3765.0,4058.0,5114.0,5414.0,6564.0,8072.0,11889.0,36393.0
262,13.73,19.95,28.31,45.23,62.98,73.59,54.94,114.33,261.79,104.28,145.62,190.6,304.72,328.6,418.39,499.96,660.7,773.61,711.74,1132.89,2442.89,2445.0,3767.0,4060.0,5117.0,5417.0,6568.0,8077.0,11896.0,36416.0
261,13.74,19.96,28.33,45.25,63.01,73.63,54.96,114.38,261.93,104.33,145.69,190.7,304.88,328.76,418.6,500.27,661.04,774.08,712.11,1133.48,2444.24,2447.0,3769.0,4062.0,5120.0,5420.0,6571.0,8082.0,11903.0,36439.0
260,13.75,19.97,28.34,45.28,63.04,73.67,54.99,114.44,262.07,104.38,145.76,190.79,305.03,328.93,418.81,500.57,661.38,774.55,712.48,1134.07,2445.59,2448.0,3771.0,4065.0,5123.0,5423.0,6575.0,8087.0,11910.0,36462.0
259,13.75,19.98,28.35,45.3,63.07,73.72,55.02,114.5,262.21,104.43,145.83,190.89,305.18,329.09,419.02,500.88,661.73,775.03,712.85,1134.65,2446.95,2449.0,3773.0,4067.0,5126.0,5426.0,6579.0,8091.0,11917.0,36486.0
258,13.76,19.99,28.37,45.32,63.1,73.76,55.05,114.55,262.35,104.48,145.9,190.98,305.34,329.26,419.23,501.19,662.07,775.5,713.22,1135.24,2448.31,2451.0,3775.0,4069.0,5129.0,5429.0,6583.0,8096.0,11924.0,36509.0
257,13.76,20.0,28.38,45.34,63.13,73.8,55.08,114.61,262.49,104.53,145.97,191.08,305.49,329.43,419.44,501.5,662.42,775.97,713.59,1135.84,2449.67,2452.0,3777.0,4071.0,5132.0,5432.0,6586.0,8101.0,11931.0,36533.0
256,13.77,20.01,28.4,45.37,63.16,73.84,55.1,114.67,262.63,104.58,146.04,191.17,305.65,329.59,419.65,501.8,662.76,776.45,713.97,1136.43,2451.03,2453.0,3779.0,4074.0,5135.0,5435.0,6590.0,8105.0,11938.0,36556.0
255,13.78,20.03,28.41,45.39,63.19,73.88,55.13,114.73,262.77,104.64,146.11,191.27,305.8,329.76,419.87,502.11,663.11,776.93,714.34,1137.02,2452.4,2455.0,3781.0,4076.0,5137.0,5438.0,6594.0,8110.0,11946.0,36580.0
254,13.78,20.04,28.42,45.41,63.22,73.93,55.16,114.78,262.91,104.69,146.18,191.36,305.96,329.93,420.08,502.42,663.46,777.4,714.71,1137.62,2453.77,2456.0,3784.0,4078.0,5140.0,5441.0,6598.0,8115.0,11953.0,36603.0
253,13.79,20.05,28.44,45.44,63.25,73.97,55.19,114.84,263.05,104.74,146.25,191.46,306.11,330.1,420.29,502.73,663.8,777.88,715.09,1138.21,2455.14,2458.0,3786.0,4081.0,5143.0,5445.0,6602.0,8120.0,11960.0,36627.0
252,13.8,20.06,28.45,45.46,63.28,74.01,55.22,114.9,263.19,104.79,146.32,191.56,306.27,330.26,420.5,503.04,664.15,778.36,715.46,1138.81,2456.51,2459.0,3788.0,4083.0,5146.0,5448.0,6605.0,8124.0,11967.0,36651.0
251,13.8,20.07,28.47,45.48,63.32,74.05,55.24,114.96,263.33,104.84,146.39,191.65,306.43,330.43,420.72,503.36,664.5,778.84,715.84,1139.41,2457.89,2460.0,3790.0,4085.0,5149.0,5451.0,6609.0,8129.0,11974.0,36674.0
250,13.81,20.08,28.48,45.51,63.35,74.1,55.27,115.01,263.47,104.9,146.46,191.75,306.58,330.6,420.93,503.67,664.85,779.32,716.22,1140.01,2459.27,2462.0,3792.0,4088.0,5152.0,5454.0,6613.0,8134.0,11982.0,36698.0
249,13.82,20.09,28.49,45.53,63.38,74.14,55.3,115.07,263.61,104.95,146.53,191.84,306.74,330.77,421.15,503.98,665.2,779.8,716.59,1140.61,2460.65,2463.0,3794.0,4090.0,5155.0,5457.0,6617.0,8139.0,11989.0,36722.0
248,13.82,20.11,28.51,45.55,63.41,74.18,55.33,115.13,263.75,105.0,146.6,191.94,306.9,330.94,421.36,504.3,665.55,780.29,716.97,1141.21,2462.04,2464.0,3796.0,4092.0,5158.0,5460.0,6621.0,8144.0,11996.0,36746.0
247,13.83,20.12,28.52,45.58,63.44,74.23,55.36,115.19,263.89,105.05,146.68,192.04,307.05,331.11,421.58,504.61,665.91,780.77,717.35,1141.81,2463.43,2466.0,3799.0,4095.0,5161.0,5463.0,6625.0,8148.0,12003.0,36770.0
246,13.83,20.13,28.54,45.6,63.47,74.27,55.39,115.25,264.03,105.1,146.75,192.14,307.21,331.28,421.79,504.92,666.26,781.25,717.73,1142.42,2464.82,2467.0,3801.0,4097.0,5164.0,5467.0,6629.0,8153.0,12011.0,36794.0
245,13.84,20.14,28.55,45.62,63.5,74.31,55.42,115.31,264.18,105.16,146.82,192.23,307.37,331.45,422.01,505.24,666.61,781.74,718.11,1143.02,2466.21,2469.0,3803.0,4099.0,5167.0,5470.0,6632.0,8158.0,12018.0,36818.0
244,13.85,20.15,28.56,45.65,63.54,74.36,55.44,115.36,264.32,105.21,146.89,192.33,307.53,331.62,422.22,505.56,666.97,782.23,718.49,1143.63,2467.61,2470.0,3805.0,4102.0,5170.0,5473.0,6636.0,8163.0,12025.0,36842.0
243,13.85,20.16,28.58,45.67,63.57,74.4,55.47,115.42,264.46,105.26,146.96,192.43,307.69,331.79,422.44,505.87,667.32,782.71,718.88,1144.24,2469.01,2471.0,3807.0,4104.0,5173.0,5476.0,6640.0,8168.0,12033.0,36866.0
